Name,Source URL
thoteam/var_as_file,https://github.com/ansible-ThoTeam/thoteam.var_as_file
thespecguy/k8scluster,https://github.com/thespecguy/k8s_multi_node_cluster_ansible_roles
thinkphp_tech/thinkphp,https://github.com/thinkphp-tech/ansible-collection-thinkphp
theredgreek/sqlite,https://github.com/TheRedGreek/sqlite-lookup.git
therapac/hello_world,https://github.com/therapac/ansible-collection-hello-world
theforeman/operations,https://github.com/theforeman/foreman-operations-collection
testing_galaxy/tower_configuration,https://github.com/testing-galaxy/test_configuration
the_new_flesh/dev_roles,https://www.github.com/theNewFlesh/dev_roles
the_hitachi_guy/hitachi_pfrest,https://github.com/The-Hitachi-Guy/pfrest
the_hitachi_guy/pfrest,https://github.com/The-Hitachi-Guy/Hitachi-PFRest-Ansible-Playbooks
tharak_ram1/installing_and_configuting_haproxy_httpd_,https://github.com/tharak_ram1/installing_and_configuting_haproxy_httpd
thaim/sample_ansible_collection,https://github.com/thaim/sample-ansible-collection
tapp/amazon,https://github.com/spam-n-eggs/ansible-aws-transfer
termlen0/caretaker,https://github.com/termlen0/caretaker_collection
techprober/apt,http://github.com/techprober/galaxy-collections
techprober/minio,http://github.com/techprober/galaxy-collections
techprober/maintenance,http://github.com/techprober/galaxy-collections
techbeck03/git_controls,https://github.com/techBeck03/git_controls
takumakume/stns,https://github.com/takumakume/ansible-collection-stns
t_systems_mms/mongodb_atlas,https://github.com/T-Systems-MMS/ansible-collection-mongodb-atlas
t_systems_mms/letsencrypt,https://github.com/T-Systems-MMS/ansible-collection-letsencrypt
t_systems_mms/icinga_business_process,https://github.com/T-Systems-MMS/ansible-collection-icinga-business-process
t_systems_mms/ansible_collection_icinga,https://github.com/T-Systems-MMS/ansible-collection-icinga
sushma_alethea/test,https://github.com/commscope-ruckus/commscope.icx/
t_systems_mms/acme,https://github.com/T-Systems-MMS/ansible-collection-acme
symantec/epm,https://github.com/ansible-collections/symantec.epm
t0rr3sp3dr0/nix,https://github.com/t0rr3sp3dr0/ansible-collection-nix
syntropynet/syntropy,https://github.com/SyntropyNet/syntropy-ansible-collection/
szaffarano/general,https://github.com/szaffarano/szaffarano.general
sva/sentinelone,https://github.com/svalabs/sva.sentinelone
sylvainmetayer/workstation,https://github.com/sylvainmetayer/dotfiles
swisstxt/harbor,https://github.com/swisstxt/ansible-collection-harbor
superstes/multi_vault,https://github.com/superstes/ansible_multi_vault
subhashis2/k8smultinodeclusteronaws,https://github.com/Subhashis2/K8sMultiNodeClusterOnAws.git
styra/opa,https://github.com/StyraInc/styra-ansible-collection
stopendy/centos7,https://github.com/stopendy/ansible-collection-centos7
stolostron/core,https://github.com/stolostron/ansible-collection.core
stationgroup/logrotate_plusplus_oldold,https://github.com/stationgroup/ansible-logrotate-plusplus
stoeps13/ansible_websphere,https://github.com/stoeps13/ansible_websphere
stewartfrancis/ibm_zos_cics,https://github.com/ansible-collections/ibm_zos_cics
stefanhoelzl/bamboo_agent,http://www.github.com/stefanhoelzl/ansible-bamboo-agent-collection
stehessel/server,https://github.com/stehessel/ansible-collection-server
steampunk/unit,https://github.com/xlab-steampunk/steampunk.unit
stationgroup/logrotate_plusplus_old,https://github.com/stationgroup/ansible-logrotate-plusplus
stdevel/uyuni,https://github.com/stdevel/ansible-collection-uyuni
stationgroup/logrotate_plusplus,https://github.com/stationgroup/ansible-logrotate-plusplus
stobias123/yelb,http://github.com/RedEight/red8labs.yelb
stadtluzernio/budibase,https://github.com/StadtLuzernIO/ansible-budibase-collection
stackhpc/hashicorp,https://github.com/stackhpc/ansible-collection-hashicorp
stackhpc/pulp,https://github.com/stackhpc/ansible-collection-pulp
stackhpc/cephadm,https://github.com/stackhpc/ansible-collection-cephadm
sshnaidm/podman,https://github.com/containers/ansible-podman-collections.git
sshnaidm/openai,https://github.com/sshnaidm/ansible-gpt
srv6d/gitlab,https://github.com/srv6d/ansible_collection_gitlab
spottybones/sysadmin,https://github.com/spottybones/ansible-collection-sysadmin
sqqqrly/infi,https://www.github.com/ohlemacher/ansible-infinidat-collection
spot/cloud_modules,https://github.com/spotinst/spot-ansible-cloud-modules
sparta/collector,http://github.com/codesparta/collector
solace/pubsub_plus,https://github.com/solace-iot-team/ansible-solace-collection
softing/linux,https://github.com/softing/ansible-linux
softasap/redis_box,https://github.com/oops-to-devops/redis_box
softing/swarm,https://github.com/Softing/ansible-swarm
softasap/swarm_box,https://github.com/oops-to-devops/swarm-box
softing/docker,https://github.com/Softing/ansible-docker
smartassistco/cloud_bootstrap,https://github.com/smartassistco/ansible-collection-cloud_bootstrap
snakems/ansible,https://github.com/snakems/snakems.ansible
smc181002/k8s,https://github.com/smc181002/k8s
smartassistco/cloudbootstrap,https://github.com/smartassistco/ansible-collection-cloudbootstrap
sky_joker/zabbix,https://github.com/sky-joker/community.zabbix-sample1-ci.git
skupper/network,http://github.com/skupperproject/skupper-ansible
sky_joker/vmware_nested_test_environment,hhttps://github.com/sky-joker/vmware_nested_test_environment.git
vultr/cloud,https://github.com/vultr/ansible-collection-vultr
sivel/jinja2,https://github.com/sivel/ansible-collection-jinja2
t_systems_mms/icinga_director,https://github.com/T-Systems-MMS/ansible-collection-icinga-director
skydive/skydive,https://github.com/ansible-collections/skydive
sivel/acd,http://github.com/ansible/ansible-community
sitaro/ansible_apigee,https://github.com/sitaro/ansible_apigeee
shubhamtatvamasi/multipass,https://github.com/ShubhamTatvamasi/multipass-galaxy
sidohaakma/armadillo,https://github.com/molgenis/molgenis-service-armadillo
shubhamtatvamasi/vagrant,https://github.com/ShubhamTatvamasi/vagrant-galaxy
shubhamtatvamasi/user,https://github.com/ShubhamTatvamasi/user-galaxy
shuntps/docker_container,https://github.com/Shuntps/ansible_collection_docker_container
shubhamtatvamasi/test_collection,https://github.com/ShubhamTatvamasi/test-collection
shubhamtatvamasi/proxmox,https://github.com/ShubhamTatvamasi/proxmox-galaxy
shubhamtatvamasi/ppa,https://github.com/ShubhamTatvamasi/ppa-galaxy
shubhamtatvamasi/docker_agw,https://github.com/ShubhamTatvamasi/magma-docker-agw-galaxy
shubhamtatvamasi/libvirt,https://github.com/ShubhamTatvamasi/libvirt-galaxy
shubhamtatvamasi/kind,https://github.com/ShubhamTatvamasi/kind-galaxy
shubhamtatvamasi/magma,https://github.com/ShubhamTatvamasi/magma-galaxy
shubhamtatvamasi/awx,https://github.com/ShubhamTatvamasi/awx-galaxy
shubhamtatvamasi/argocd,https://github.com/ShubhamTatvamasi/argocd-galaxy
shipilovds/workstation,https://www.github.com/shipilovds/workstation
shubhamtatvamasi/agw,https://github.com/ShubhamTatvamasi/magma-agw-galaxy
shenda1/powerstore,https://github.com/dell/ansible-powerstore/tree/1.5.0
shanemcd/kubernetes,https://github.com/ansible-collections/community.kubernetes
shavitavizemer/myc,https://github.com/ShavitAvizemer/lastOne.git
shashwatsingh22/k8s_cluster,https://github.com/Shashwatsingh22/k8s_cluster
shanemcd/awx,https://github.com/ansible/awx
servicenow/itsm,https://github.com/ansible-collections/servicenow.itsm
sergio_gaggle/ecs_anywhere,https://github.com/gaggle-net/ansible-collection-ecs-anywhere
serverscom/sc_api,https://github.com/serverscom/serverscom-ansible
sergei_maertens/mailservers,https://github.com/sergei-maertens/ansible-collection-mailservers
serverscom/mitogen,https://github.com/serverscom/ansible-collection-mitogen
serdigital64/web,https://github.com/aplatform64/aplatform64
serdigital64/storage,https://github.com/aplatform64/aplatform64
serdigital64/network,https://github.com/aplatform64/aplatform64
serdigital64/monitor,https://github.com/aplatform64/aplatform64
serdigital64/infrastructure,https://github.com/aplatform64/aplatform64
serdigital64/hypervisor,https://github.com/aplatform64/aplatform64
serdigital64/hardware,https://github.com/aplatform64/aplatform64
serdigital64/database,https://github.com/aplatform64/aplatform64
serdigital64/container,https://github.com/aplatform64/aplatform64
serdigital64/cloud,https://github.com/serdigital64/aplatform64
serdigital64/security,https://github.com/aplatform64/aplatform64
serdigital64/automation,https://github.com/aplatform64/aplatform64
serdigital64/development,https://github.com/aplatform64/aplatform64
serdigital64/devops,https://github.com/aplatform64/aplatform64
serdigital64/system,https://github.com/aplatform64/aplatform64
serdigital64/core,https://github.com/serdigital64/aplatform64
serdigital64/backup,https://github.com/aplatform64/aplatform64
serdigital64/application,https://github.com/aplatform64/aplatform64
senhasegura/pam,https://github.com/senhasegura/ansible-pam-collection
seiko/smartcs,https://github.com/ssol-smartcs/ansible-collections
sedunne/simple,https://github.com/sedunne/ansible-collection-simple
sebw/gotify,https://github.com/sebw/sebw.gotify/
seancallaway/rancher,https://github.com/seancallaway/rancher_ansible
sedi/openaudit,https://github.com/secure-diversITy/ansible_openaudit
sean_m_sullivan/tower_utilities,https://github.com/redhat-cop/ah_configuration/blob/master/README.md
scale_computing/hypercore,https://github.com/ScaleComputing/HyperCoreAnsibleCollection
satishkamavaram/custom,https://github.com/satishkamavaram/galaxy-demo.git
sbaerlocher/windows,https://www.github.com/sbaerlocher/ansible.windows
sbaerlocher/virtualization,https://www.github.com/sbaerlocher/ansible.virtualization
saranyasridharan/diskinfo,https://github.com/saranyasridharan/community.general
saranyasridharan/useful_tools,https://github.com/saranyasridharan/community.general
sap/linux,https://github.com/sap-linux-roles/sap-linux-roles.github.io/
samriddhimishra/k8smultinodecluster,https://github.com/SamriddhiMishra/ARTH_Codes/tree/main/Ansible_Codes/K8sMultinodeCluster
samdoran/testing,http://github.com/samdoran/ansible-collection-testing
sap/sap_operations,https://github.com/redhat-sap/rh_operations
samdoran/macos,http://github.com/samdoran/ansible-collection-macos
samdoran/dev,http://github.com/samdoran/ansible-collection-dev
samdoran/armbian,http://github.com/samdoran/ansible-collection-armbian
saito_hideki/galaxyng_installer,https://github.com/saito-hideki/galaxyng-demo
saiello/kafka,https://github.com/saiello/kafka
sahityajain123/sahityatest,https://github.com/IBM/ansible-power-linux-sap
sabyadi/zhmc,https://github.com/zhmcclient/zhmc-ansible-modules
sahityajain123/ansible_powervs_linux_sap,https://github.com/IBM/ansible-power-linux-sap
sachaboudjema/tipsconfig,https://github.com/sachaboudjema/ansible-collection-tipsconfig
sabre1041/eda,https://github.com/sabre1041/sabre1041.eda
rytis/services,https://github.com/rytis/ansible-collection-services
rusops/general,https://github.com/rusops/ansible-collection-general
rytis/utils,https://github.com/rytis/ansible-collection-utils
saagie/deployment,https://github.com/saagie/saagie-ansible
rytis/hashicorp,https://github.com/rytis/ansible-collection-hashicorp
ryan_gordon1/cloud_pak_for_security,https://github.com/IBM/cp4s-ansible-collection
sachaboudjema/arubaos,https://github.com/sachaboudjema/ansible-modules-arubaos
runitcr/dcc,https://github.com/runitcr/dcc
rucdev/ix,https://github.com/Rucdev/ix_ansible.git
rudder/rudder,https://github.com/normation/rudder-ansible
rrredbeard/public,https://github.com/home-lab-clusterization/ansible-collection-hlc.public
rshad/collection_demo,https://github.com/rshad/wazuh-ansible
ronmallory/win_docker,https://github.com/RonMallory/ansible-collections
rootritesh/k8s_cluster,https://github.com/rootritesh/Ansible_Collection_k8s_cluster
rohrock/sample,https://github.com/ROHROCK/sample
ronmallory/win_nuget,https://github.com/RonMallory/win_nuget
robertdebock/ansible_development_environment,https://github.com/robertdebock/ansible-development-environment
roaldnefs/transip,https://github.com/roaldnefs/ansible-collection-transip
rhjhunt/opensslca,https://github.com/rhjhunt/opensslca
rjlasko/ansible,https://github.com/rjlasko/ansible
rikbruggink/loginmsg,https://github.com/Rikbruggink/loginmsg
riskident/luks,https://github.com/RiskIdent/ansible-collection-luks
rileyschuit/aws_provision_collection,http://github.com/rileyschuit/aws_provision_collection
rhub/rhub,https://github.com/resource-hub-dev/rhub-ansible
rhsgsa/openshift,https://github.com/rhsgsa/ansible-collections-openshift
rhoas/rhoas,https://github.com/redhat-developer/app-services-ansible
rfsantanna/tina,http://github.com/rfsantanna/tina
rgl/tp_link_easy_smart_switch,https://github.com/rgl/ansible-collection-tp-link-easy-smart-switch
rendanic/ansible_oracle,https://github.com/oravirt/ansible-oracle.git
respiro/illumio,https://github.com/RespiroConsulting/illumio_collection
release_engineering/dockpulp_ansible,https://github.com/release-engineering/dockpulp-ansible
remi_filament/install_servers,https://github.com/lefilament/ansible
redpanda/cluster,https://github.com/redpanda-data/deployment-automation
redhattelco/caretaker,https://github.com/redhattelco/caretaker_collection
rendanic/lightsail_instances,https://github.com/Rendanic/ansible-aws-lightsail
redhatinsights/subscriptions,https://github.com/RedHatInsights/ansible-collection-subscriptions
redhatinsights/insights,https://github.com/RedHatInsights/ansible-collections-insights
redhatchris/tower_rbac,https://github.com/RedHatChris/tower_rbac.git
redhat_cop/ee_utilities,https://github.com/redhat-cop/ee_utilities/
redhat_cop/ah_configuration,https://github.com/redhat-cop/ah_configuration/
raptho/vm_hardening,https://github.com/RapTho/vm-security-hardening
redhat_cop/aap_utilities,https://github.com/redhat-cop/aap_utilities/
recordsansible/ara,https://github.com/ansible-community/ara-collection
rdiffbackup/rdiff_backup,https://github.com/rdiff-backup/rdiff-backup-ansible
rbrightling/system,https://github.com/rbrightling/ansible-collection-system
rarango9/macmods,https://github.com/rarango9/ansible-collection-macmods
red8labs/ontap,https://github.com/ansible-collections/ansible_collections_netapp
rapik0088/gaia,https://github.com/rapik0088/gaia-common.git
rapyutarobotics/rr_io,https://github.com/rapyuta-robotics/rr_io_ansible
realorangeone/kconfig,https://github.com/RealOrangeOne/ansible-kconfig
rajurathi197/rancher_ansible,https://github.com/adeptia/rancher-ansible
radware/alteon,https://github.com/Radware/alteon_modules
radware/radware_modules,https://github.com/Radware/radware-ansible
radiorabe/rabe_foreman,https://github.com/radiorabe/ansible-collection-rabe_foreman
radiorabe/podman,https://github.com/radiorabe/ansible-collection-podman
racampos/dnac,https://github.com/cisco-en-programmability/dnacenter-ansible
radiorabe/common,https://github.com/radiorabe/ansible-collection-common
radiorabe/foreman,https://github.com/radiorabe/ansible-collection-foreman
quantumsheep/scaleway,https://github.com/quantumsheep/community.scaleway
quantasw/qnos,https://github.com/quantasw/qnos-ansible-collection
qsypoq/vmware_desktop,https://github.com/qsypoq/Ansible-VMware-Workstation-Fusion-Pro-Modules
qscvbqscvb/qscvbqscvb,https://github.com/fortinet-ansible-dev/ansible-galaxy-fortiadc-collection
qrkourier/netfoundry,https://github.com/netfoundry/developer-tools
qaxi/ciscosmb,https://github.com/qaxi/ansible-ciscosmb
purestorage/pure1,https://github.com/Pure-Storage-Ansible/Pure1-Collection
pycontribs/protogen,https://github.com/ansible-community/protogen
purestorage/fusion,https://github.com/Pure-Storage-Ansible/Fusion-Collection
pureport/aws,https://github.com/ansible-collections/pureport
pureport/fabric,https://github.com/ansible-collections/pureport
pumphouse_p/aws_infra,https://github.com/pumphouse-p/aws-infra-collection
pulp/pulp_installer,https://github.com/pulp/pulp_installer
progeekro/bootstrap,https://github.com/progeekro/bootstrap
progeekro/roles03,https://github.com/progeekro/bootstrap
puccini/tosca,https://github.com/tliron/puccini
prometheus/prometheus,https://github.com/prometheus-community/ansible
promeg/pingping_ttt,https://github.com/ngine-io/ansible-collection-pingping
progeekro/roles02,https://github.com/progeekro/bootstrap
progeekro/roles01,https://github.com/progeekro/bootstrap
ppflatland/zabbix,https://github.com/ppflatland/community.zabbix.git
prasant1998/kubernetescluster,https://github.com/prasant1998/kubernetescluster.git
postka/ansible_collection_lemp,https://github.com/Postka/ansible-collection-lemp.git
ploigos/service_configs,https://github.com/ploigos/ploigos-service-configs
plavjanik/zos_extended_jobs,https://github.gwd.broadcom.net/MFD/brightside-ansible/
pkubica/ovirt,https://github.com/ovirt/ovirt-ansible-collection
plasticrake/duplicacy,https://github.com/plasticrake/ansible-collection-duplicacy/
prithviraj_singh/aws_kubernetes,http://github.com/Prithviraj-Singh/kubernetes_on_aws_ansible
piolink/pask,https://github.com/piolink/ansible_collection_pask
piolink_yhoh/pask_test,http://github.com/piolink-yhoh/pask_test
phoenixnap/bmc,https://github.com/phoenixnap/ansible-collection-pnap
phenixid/util,https://github.com/phenixid/ansible-pas
phenixid/pas,https://github.com/phenixid/ansible-pas
peznauts/cloudstream,http://github.com/peznauts/cloudstream
performancecopilot/metrics,https://github.com/performancecopilot/ansible-pcp
peaceman/shared_hosting,https://github.com/peaceman/ansible-shared-hosting
patrickeasters/prtg,https://github.com/patrickeasters/prtg-ansible-collection
pavankrish123/agent_installer,https://github.com/CiscoDevNet/appdynamics-ansible-agent-installer
papanito/matrix,https://github.com/spantaleev/matrix-docker-ansible-deploy
paultaiton/azcollection,https://github.com/paultaiton/azure
pbench/agent,http://github.com/distributed-system-analysis/pbench
pandemonium1986/openstack,https://github.com/Pandemonium1986/ansible-collection-openstack
pan_community/skillet,https://github.com/PaloAltoNetworks/skillet_ansible
pandemonium1986/k8s_toolbox,https://github.com/Pandemonium1986/ansible-collection-k8s-toolbox
pajuga/ansible_pnap,https://github.com/phoenixnap/ansible-collection-pnap
pampatzoglou/argocli,https://github.com/pampatzoglou/provision-workstation
packettoobig/peering,https://github.com/packettoobig/ansible-collection-peering
packetferret/juniper_build_config,https://www.github.com/packetferret/juniper_build_config
ovirt/ovirt_collection,https://github.com/ovirt/ovirt-ansible-collection
packetferret/mist,https://github.com/ethereum/mist
ota_bot/deployment,https://github.com/OpenTermsArchive/ansible-deployment.git
osism/sonic,https://github.com/osism/ansible-collection-sonic
osism/validations,https://github.com/osism/ansible-collection-validations.git
ota/deployment,https://github.com/OpenTermsArchive/ansible-deployment.git
osism/playbooks,https://github.com/osism/ansible-playbooks.git
osism/commons,https://github.com/osism/ansible-collection-commons.git
osism/services,https://github.com/osism/ansible-collection-services.git
orjangj/editors,https://github.com/orjangj/ansible-collection-editors
orionuser1/collection_dep_a_yxddmkuf,http://github.example.com/orionuser1/skeleton
os_migrate/os_migrate,https://github.com/os-migrate/os-migrate
oracleansible/collections,https://github.com/oracleansible/collections
opitzconsulting/ansible_oracle,https://github.com/oravirt/ansible-oracle.git
opsramp/monitoring,https://github.com/opsramp/opsramp-ansible-collection
opentelekomcloud/infra,http://github.com/opentelekomcloud-infra/ansible-collection-infra
opentermsarchive/deployment,https://github.com/OpenTermsArchive/deployment.git
opentelekomcloud/common,http://github.com/OpenTelekomCloud/ansible-collection-common
opensvc/app,https://github.com/opensvc/ansible-collection-osvc
opensvc/cluster,https://github.com/opensvc/ansible-collection-osvc
opengear/om,https://github.com/opengear/opengear.om
opennebula/cloud,https://github.com/OpenNebula/ansible-collections-opennebula.git
openafs_contrib/openafs,https://github.com/openafs-contrib/ansible-openafs
openafs_contrib/buildbot,https://github.com/openafs-contrib/buildbot
onepassword/connect,https://github.com/1Password/ansible-onepasswordconnect-collection
oneidentity/safeguardcollection,https://github.com/OneIdentity/safeguard-ansible
oneidentity/privilege_manager,https://github.com/OneIdentity/ansible-privilege-manager
oneidentity/authentication_services,https://github.com/OneIdentity/ansible-authentication-services
ohioit/github,https://github.com/ohioit/ansible-collection-github
ogratwicklcs/hmc_dynamic,https://github.com/ogratwicklcs/HMC_Dynamic_Inventory
ogratwicklcs/realmd_ipa_ad,https://github.com/ogratwicklcs/Realm_Join
octupus/o4n_azure_fileshsare,https://github.com/OctupusCloud/collection_o4n_azure_storagefile
octupus/o4n_dev_git,https://github.com/OctupusCloud/collection_o4n_git
octupus/o4n_azure_fileshare,https://github.com/OctupusCloud/collection_o4n_azure_fileshare
oatakan/windows_cluster,https://www.github.com/oatakan/ansible-collection-windows_cluster
oasis_roles/ceph,http://github.com/oasis-roles/ansible_collection_ceph
oasis_roles/osp,http://github.com/oasis-roles/ansible_collection_osp
o1labs/crypto,https://github.com/0x0I/operations
oatakan/windows_sql_server,https://www.github.com/oatakan/ansible-collection-windows_sql_server
oasis_roles/ocp,http://github.com/oasis-roles/ansible_collection_ocp
o1labs/cloud,https://github.com/0x0I/operations
o0_o/host,https://github.com/o0-o/ansible_collection_host
nwerker/catfacts,https://github.com/nwerker/ansible-collection-catfacts
nvidia/dpu_ops,https://github.com/NVIDIA/ansible-collection-dpu-ops
nutanix/ncp,https://github.com/nutanix/nutanix.ansible
nokia/srlinux,https://github.com/nokia/srlinux-ansible-collection
nokia/grpc,http://github.com/nokia/ansible-networking-collections/blob/master/grpc
nokia/openconfig,http://github.com/nokia/ansible-collections
noah_project/config_appfs,https://github.com/NoaH-project/ansible-config_appfs.git
nleiva/inventory,https://github.com/nleiva/inventory
nleiva/capirca_acl,https://github.com/nleiva/capirca_acl
nn708/openwrt,https://github.com/NN708/ansible-openwrt
nitzmahone/hack,https://github.com/nitzmahone/nope
nicholaswilde/flux,https://github.com/nicholaswilde/ansible-collection-flux
nginxinc/nginx_core,https://github.com/nginxinc/ansible-collection-nginx
nikhilpatne/manageengine,https://github.com/GSLabDev/ansible-collection-manageengine.git
nginxinc/nginx_controller,https://github.com/nginxinc/ansible-collection-nginx_controller
ngine_io/vultr,https://github.com/ngine-io/ansible-collection-vultr
ngine_io/exoscale,https://github.com/ngine-io/ansible-collection-exoscale
ngine_io/pingping,https://github.com/ngine-io/ansible-collection-pingping
ngine_io/hashi,https://github.com/ngine-io/ansible-collection-hashi
ngine_io/cloudstack,https://github.com/ngine-io/ansible-collection-cloudstack
nextcloud/admin,https://github.com/nextcloud/ansible-collection-nextcloud-admin
ngine_io/cloudscale,https://github.com/ngine-io/ansible-collection-cloudscale
networktocode/netauto,https://github.com/networktocode/ntc-ansible
networktocode/nautobot,https://github.com/nautobot/nautobot-ansible
newrelic/newrelic_agents,https://github.com/newrelic/newrelic-agents-ansible-collection
network/toolkit,http://github.com/network-automation/toolkit
network/netconf,https://github.com/ansible-network/ansible_collections.network.netconf
network/cli,https://github.com/ansible-network/ansible_collections.network.cli
netresearch/mautic,https://github.com/netresearch/ansible-collection-mautic
netcloud/ncae,https://github.com/netcloud/ncae-ansible-collection
netfoundry/platform,https://github.com/netfoundry/ansible-collection
netcho/opennebula,https://github.com/netcho/opennebula-collection
netapp_eseries/host,https://www.github.com/netappeseries/host
netapp_eseries/beegfs,https://github.com/netappeseries/beegfs/
netapp/um_info,https://github.com/ansible-collections/netapp.um_info
netapp/storagegrid,https://github.com/ansible-collections/netapp.storagegrid
netapp/cloudmanager,https://github.com/ansible-collections/netapp.cloudmanager
nembery/skillet,https://github.com/PaloAltoNetworks/skillet_ansible
nesi/gpfs,https://github.com/yhal003/nesi.gpfs
netactuate/netactuate_compute_node,https://github.com/netactuate/netactuate-compute-node
nebulon/nebulon_on,https://github.com/Nebulon/NebulonON-Collection
ncstate/network,https://github.com/haught/ncstate.network
nccurry/openshift,https://github.com/nccurry/nccurry.openshift
netactuate/compute,https://github.com/netactuate/ansible-collection-compute
nanodayo/twitter,https://github.com/nanodayo/ansible_twitter_module
naveena_maplelabs/test_collection,https://github.com/cohesity/cohesity-ansible-role
naveena_maplelabs/cohesity_collection,https://github.com/cohesity/cohesity-ansible-role
naveena_maplelabs/dataprotect,https://github.com/cohesity/ansible-collection
navidsassan/mlp,https://github.com/navidsassan/mlp
napalm/napalm,https://github.com/napalm-automation/napalm-ansible
nanodayo/ansible_twitter,https://github.com/nanodayo/ansible_twitter_module
mwallraf/ekinops,https://github.com/mwallraf/ansible-mwallraf-ekinops
my0373/networking,https://github.com/my0373/ansible-myork-collection
n3pjk/servicenow,https://github.com/n3pjk/servicenow-ansible
mwadman/azure_roles,https://github.com/mwadman/azure_roles
mwadman/kubernetes_roles,https://github.com/mwadman/kubernetes_roles
mtulio/okd_installer,https://github.com/mtulio/ansible-collection-okd-installer
msamsonoff/core,https://github.com/msamsonoff/ansible-collection-core
mrlesmithjr/system,https://github.com/mrlesmithjr/ansible-collection-system
mrsuicideparrot/proxmox_plugin,https://github.com/MrSuicideParrot/proxmox-inventory-plugin
mtulio/labc,https://github.com/mtulio/ansible-collection-labc
muradm/linode,http://github.com/muradm/ansible-linode-cloud
mrlesmithjr/netbox,https://github.com/mrlesmithjr/netbox
mpetrive_rh/tower_configuration,https://github.com/redhat-cop/tower_configuration.git
moreati/pathlib,http://github.com/moreati/ansible-pathlib
mrichardson03/panos,https://github.com/mrichardson03/mrichardson03.panos
mpes/vmm_manager,https://github.com/MP-ES/vmm_manager_ansible_collection
morpheus/core,https://www.github.com/gomorpheus/ansible-collection-morpheus-core
moreati/psutil,https://github.com/moreati/psutil-ansible
moreati/rich,https://github.com/moreati/ansible-rich
mrichardson03/test_collection,http://github.com/mrichardson03/ansible-test-collection
moreati/jq,https://github.com/moreati/jq-filter
monolithprojects/wireguard,https://github.com/MonolithProjects/ansible-collection-wireguard
monitorapp/monitorapp_waf,https://github.com/monitorapp-dev/ansible
molgenis/molgenis9,https://github.com/molgenis/
molgenis/molgenis8,https://github.com/molgenis/
molgenis/molgenis10,https://github.com/molgenis/
molgenis/armadillo,https://github.com/molgenis/molgenis-ops-galaxy/tree/main/armadillo1
mohit_jangir/spark_cluster,https://github.com/MOHIT-JANGIR/SPARK_CLUSTER_TERRAFORM_ANSIBLE.git
mohit04tomar/kubernetescluster,http://github.com/Mohit04tomar/Ansible_Multinode_K8s
moficodes/kubeadmin,https://github.com/moficodes/kubeadmin-ansible-collection
modul8devops/plugins,https://github.com/modul8dev/ansible_plugins
mkot02/win_fs_dfs,https://github.com/mkot02/win_fs_dfs.git
mnecas/vm_infra,https://github.com/mnecas/ovirt-ansible-vm-infra
mmmaisel/systemd_networkd,http://github.com/mmmaisel/ansible-collection-systemd-networkd
mlg1/extended_facts,https://github.com/mlg1/ansible-collection-extended_facts
mjlshen/google_storage_bucket,https://github.com/mjlshen/google_storage_bucket
mkanoor/catalog_keycloak,https://github.com/mkanoor/catalog_keycloak
mistermiles/gpg_key_import,https://github.com/MisterMiles/gpg-key-import
mila/proxmox,https://github.com/mila-iqia/ansible-collection-proxmox
mikewiebe/test_ci_publish,https://github.com/CiscoDevNet/ansible-dcnm
mikewiebe/ndfc,https://github.com/en-hackathon/ansible-dcnm
mihudec/net_filters,https://github.com/mihudec/net_filters
middleware_automation/quarkus,https://github.com/ansible-middleware/quarkus
middleware_automation/keycloak,https://github.com/ansible-middleware/keycloak
middleware_automation/wildfly,https://github.com/ansible-middleware/wildfly
middleware_automation/jws,https://github.com/ansible-middleware/jws
middleware_automation/common,https://github.com/ansible-middleware/common
middleware_automation/redhat_csp_download,https://github.com/ansible-middleware/redhat-csp-download
middleware_automation/infinispan,https://github.com/ansible-middleware/infinispan
middleware_automation/common_criteria,https://github.com/ansible-middleware/common_criteria
middleware_automation/jcliff,https://github.com/ansible-middleware/ansible_collections_jcliff
middleware_automation/amq,https://github.com/ansible-middleware/amq
middleware_automation/amq_streams,https://github.com/ansible-middleware/amq_streams
mhobbs_ibm/find_login,https://github.ibm.com/AppOpsOrg/ansible-tower
microsoft/ad,https://github.com/ansible-collections/microsoft.ad
mhansen/ansible_trace,http://github.com/mhansen/ansible-trace
mglantz/demo_collection,https://github.com/mglantz/demo_collection
merative/spm_toolbox,https://github.com/merative/spm-toolbox
microsoft/sql,https://github.com/linux-system-roles/mssql
mgit_at/mgssl,https://github.com/mgit-at/ansible-collection-mgssl
mgdis/ovh,https://github.com/MGDIS/infra-ovh-ansible-module
mellanox/onyx,https://github.com/ansible-collections/mellanox.onyx
merative/spm_middleware,https://github.com/merative/spm-middleware
menandmice/ansible_micetro,https://github.com/menandmice/ansible_micetro
mdmoqaddas/kubernetesclusture,https://github.com/MDMOQADDAS/Ansible-role-for-configure-Kubernets-Clusture.git
mcen1/servicenow,https://github.com/mcen1/ansible_snow_collection
mdellweg/filters,https://github.com/mdellweg/ansible_filters
mboehm21/switch_setup,https://github.com/mboehm21/ansible-switch-setup
mbialon/openfaas,https://github.com/mbialon/ansible-collection-openfaas
mcen1/puppetdb_facts,https://github.com/mcen1/ansible_puppetdb_collection
mdhowle/ad,https://github.com/mdhowle/ansible-galaxy-ad
